199:sz300352,2026-04-01,,,6.3600,7.1800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,6.1056,5.5968,179.8000,150,28,0,0.3015,0,0.0266,-0.0923
200:sz002005,2026-04-01,,,2.6800,2.9100,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,2.6496,2.4288,179.4000,120,23,0,0.1718,0,0.0324,-0.0772
201:sz300792,2026-04-01,,,32.0600,36.4900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,33.2064,30.4392,179.1000,120,27,0,0.4916,0,0.0237,-0.1110
202:sh603031,2026-04-01,,,46.9000,53.8800,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,46.3392,42.4776,179.0000,90,16,0,0.2899,0,0.0505,-0.1209
204:sz000698,2026-04-01,,,3.7000,3.9200,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,3.7056,3.3968,178.9000,90,17,0,0.1114,0,0.0074,-0.0700
205:sz002796,2026-04-01,,,45.3100,52.2700,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,44.5344,40.8232,178.8000,60,14,0,0.4633,0,0.2793,-0.2225
206:sz300991,2026-04-01,,,46.6900,56.0000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,46.7712,42.8736,178.6000,60,21,0,0.3712,0,0.1105,-0.1841
207:sz002510,2026-04-01,,,6.7600,7.1600,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,6.7872,6.2216,178.5000,200,14,0,0.2859,0,0.0105,-0.1001
211:sh605589,2026-04-01,,,29.3100,37.9900,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,28.3680,26.0040,178.2000,120,20,0,0.2353,0,-0.0027,-0.1110
212:sz300012,2026-04-01,,,14.1900,15.7300,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,14.3112,13.1720,177.9000,150,8,0,0.1747,0,0.0232,-0.0720
213:sz300163,2026-04-01,,,4.3600,4.8100,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,4.4160,4.0480,177.8000,120,13,0,0.3017,0,0.0459,-0.0587
214:sz002666,2026-04-01,,,5.0800,5.5400,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,5.1552,4.7256,177.7000,200,23,0,0.1737,0,0.0141,-0.1145
215:sz300816,2026-04-01,,,63.3600,74.5000,ADAPTIVE_MA_SUPPORT,未成交,0.0000,0.0000,0.0000,0,0.0000,61.1328,56.0384,177.6000,60,28,0,0.2171,0,0.1428,-0.1232
