trade_idx,stock_code,t0_date,entry_price,day_idx,date,code,type,severity,day_high,day_low,day_close,current_stop,pnl_at_signal,level
514,bj920199,2025-08-08 00:00:00,47.3,2,2025-08-15,E1,exhaustion,reduce,51.02,45.95,48.15,43.516,0.017970401691332016,
515,sh603716,2025-08-11 00:00:00,29.8,6,2025-08-26,S1,strength,,38.12,34.6,36.4,27.416,0.2214765100671141,strong
516,bj920199,2025-08-11 00:00:00,47.3,2,2025-08-15,E1,exhaustion,reduce,51.02,45.95,48.15,43.516,0.017970401691332016,
517,sz002176,2025-08-12 00:00:00,9.97,1,2025-08-14,D4,danger,exit,9.97,9.1,9.18,9.1724,-0.0792377131394183,
518,bj920199,2025-08-12 00:00:00,46.11,1,2025-08-18,D4,danger,exit,47.96,45.0,47.01,42.4212,0.01951854261548469,
519,bj920305,2025-08-12 00:00:00,17.01,1,2025-08-14,D4,danger,exit,17.3,16.26,16.4,15.649200000000002,-0.03586125808348051,
520,sh688273,2025-08-12 00:00:00,49.929235161404485,2,2025-08-15,D4,danger,exit,48.92967049281503,46.058371984023765,46.93054115563613,46.25964471368759,-0.060058881256133456,
521,sh688788,2025-08-13 00:00:00,58.05714285714286,3,2025-08-20,D4,danger,exit,57.5,50.885714285714286,55.42142857142858,53.41257142857143,-0.045398622047243986,
522,bj920679,2025-08-21 00:00:00,22.81241050779393,2,2025-09-01,E1,exhaustion,reduce,24.523341295878478,22.891073992303564,23.972696904311036,20.98741766717042,0.05086206896551726,
523,sz002177,2025-08-21 00:00:00,8.385454746017041,4,2025-09-03,D4,danger,exit,8.12559560013332,7.715817716239756,7.745801463841724,7.714618366335678,-0.07628128724672234,
525,bj920981,2025-08-22 00:00:00,40.15,6,2025-09-05,S1,strength,,40.98,39.34,40.88,36.938,0.0181818181818183,strong
525,bj920981,2025-08-22 00:00:00,40.15,9,2025-09-10,D5,danger,reduce,39.59,38.0,38.67,37.79931867460187,-0.03686176836861765,
525,bj920981,2025-08-22 00:00:00,40.15,9,2025-09-10,S2,strength,,39.59,38.0,38.67,38.67,-0.03686176836861765,moderate
527,bj920263,2025-08-25 00:00:00,16.63,1,2025-09-03,D4,danger,exit,16.63,15.46,15.59,15.2996,-0.06253758268190013,
528,bj920981,2025-08-25 00:00:00,40.15,6,2025-09-05,S1,strength,,40.98,39.34,40.88,36.938,0.0181818181818183,strong
528,bj920981,2025-08-25 00:00:00,40.15,9,2025-09-10,D5,danger,reduce,39.59,38.0,38.67,37.79931867460187,-0.03686176836861765,
528,bj920981,2025-08-25 00:00:00,40.15,9,2025-09-10,S2,strength,,39.59,38.0,38.67,38.67,-0.03686176836861765,moderate
529,sh603389,2025-08-26 00:00:00,24.82,2,2025-09-05,D4,danger,exit,23.38,23.38,23.38,22.8344,-0.058017727639000816,
530,sz300322,2025-08-26 00:00:00,28.52,1,2025-08-29,D4,danger,exit,29.08,27.0,27.26,26.2384,-0.044179523141654964,
531,sh600749,2025-08-27 00:00:00,24.77,1,2025-08-29,D4,danger,exit,25.47,24.4,24.43,22.7884,-0.013726281792490913,
532,sh603757,2025-08-27 00:00:00,48.2634992354353,2,2025-09-05,D4,danger,exit,49.37651462596676,44.48121684637261,46.99288874535955,44.40241929660048,-0.02632653061224488,
534,sh688585,2025-08-28 00:00:00,88.0,2,2025-09-03,D4,danger,exit,91.5,80.88,82.66,80.96000000000001,-0.06068181818181817,
535,sz300870,2025-08-28 00:00:00,152.98676058022127,2,2025-09-09,D4,danger,exit,148.84890350200757,143.9347530993097,144.93182709406,140.74781973380357,-0.05265118011265768,
536,sz300539,2025-08-28 00:00:00,34.79725610010507,3,2025-09-10,E1,exhaustion,reduce,40.2653963444073,37.03422256368326,38.57524390525934,32.01347561209667,0.10857142857142876,
538,sh603757,2025-08-28 00:00:00,51.28735520794114,1,2025-09-02,D4,danger,exit,52.40037059847261,46.89439180814438,47.22928139467597,47.18436679130585,-0.07912425580948712,
539,bj920247,2025-08-29 00:00:00,28.10792545965556,1,2025-09-03,D4,danger,exit,28.356668162838357,25.943863941965265,26.159440951390355,25.85929142288312,-0.06932153392330376,
541,sz002131,2025-09-01 00:00:00,5.377374214950269,1,2025-09-09,E1,exhaustion,reduce,5.635806247461741,5.277977279368932,5.387313908508402,4.947184277754247,0.001848428835489635,
543,bj920247,2025-09-02 00:00:00,28.522496631626883,5,2025-09-15,D5,danger,reduce,29.36822182244838,27.361697350107185,27.96697126118531,26.240696901096733,-0.019476744186046613,
545,bj920679,2025-09-04 00:00:00,25.811455854723736,6,2025-09-15,D4,danger,exit,25.51646778781261,24.08085919551178,24.08085919551178,23.74653938634584,-0.06704761904761913,
546,sh603367,2025-09-04 00:00:00,21.554820776205432,1,2025-09-15,D4,danger,exit,22.27951715850402,21.437302443940794,21.49606161007311,19.830435114109,-0.0027260336210814806,
547,bj920679,2025-09-05 00:00:00,25.64429595014076,3,2025-09-15,D4,danger,exit,25.51646778781261,24.08085919551178,24.08085919551178,23.592752274129506,-0.060966257668711554,
548,bj920839,2025-09-08 00:00:00,40.51,6,2025-09-17,S1,strength,,47.23,40.1,45.91,37.2692,0.13330041964946915,strong
548,bj920839,2025-09-08 00:00:00,40.51,13,2025-09-26,D2,danger,exit,43.57,41.01,41.01,38.536710332706924,0.012342631449024921,
549,bj920974,2025-09-09 00:00:00,9.45,2,2025-09-19,D4,danger,exit,9.38,9.05,9.13,8.693999999999999,-0.033862433862433705,
550,sz300450,2025-09-10 00:00:00,57.08,1,2025-09-19,D4,danger,exit,59.88,55.18,55.6,52.56207742932423,-0.02592852137351076,
551,bj920679,2025-09-10 00:00:00,25.437804303302972,2,2025-09-18,E3,exhaustion,exit,26.273603826217837,24.366014326859208,24.965823396245167,23.40277995903874,-0.018554310011596464,
553,bj920906,2025-09-12 00:00:00,34.15497862465874,3,2025-09-19,D4,danger,exit,33.63717719944526,31.46639430143488,31.575929218306964,31.42258033468604,-0.07551020408163245,
555,bj920634,2025-09-12 00:00:00,32.90580305423907,3,2025-09-22,D2,danger,exit,32.52780410742496,30.200126382306475,30.97601895734597,30.273338809899947,-0.05864570737605801,
557,bj920926,2025-09-15 00:00:00,20.191269841269843,3,2025-09-25,D4,danger,exit,19.956031746031744,19.279722222222222,19.40714285714286,18.575968253968256,-0.03883495145631066,
558,sh600103,2025-09-15 00:00:00,4.301216587379433,2,2025-09-19,D4,danger,exit,4.8001976299988565,4.361094312493765,4.361094312493765,3.957119260389079,0.013921113689095321,
559,bj920523,2025-09-15 00:00:00,30.66023138832998,2,2025-09-18,D4,danger,exit,31.359517102615694,30.049587525150905,30.4829476861167,28.207412877263582,-0.005782203662062391,
560,bj920906,2025-09-16 00:00:00,30.669776724183365,1,2025-09-25,D4,danger,exit,30.839057959349308,29.315526842855785,29.385230880865294,28.216194586248697,-0.041883116883116966,
561,sh600410,2025-09-16 00:00:00,21.7,3,2025-09-22,D4,danger,exit,22.44,21.2,21.34,19.964,-0.01658986175115207,
562,bj920634,2025-09-17 00:00:00,31.035703001579776,4,2025-09-30,E1,exhaustion,reduce,32.02048973143759,30.389125855713534,30.787019483938913,28.552846761453395,-0.008012820512820484,
563,bj920000,2025-09-18 00:00:00,22.779473682414544,1,2025-09-29,D4,danger,exit,22.829210524515887,22.003578945633613,22.033421050894415,20.95711578782138,-0.0327510917030569,
564,bj920834,2025-09-19 00:00:00,16.34178405208578,2,2025-10-09,D4,danger,exit,16.10565953838918,15.426801561511443,15.495671211339618,15.03444132791892,-0.05177603853100543,
565,bj920834,2025-09-22 00:00:00,16.34178405208578,2,2025-10-09,D4,danger,exit,16.10565953838918,15.426801561511443,15.495671211339618,15.03444132791892,-0.05177603853100543,
566,bj920808,2025-09-22 00:00:00,95.13652271548908,1,2025-09-30,D4,danger,exit,95.55633086363474,89.95888888835907,90.34871074020863,87.52560089824996,-0.05032569867619252,
567,bj920834,2025-09-23 00:00:00,16.34178405208578,2,2025-10-09,D4,danger,exit,16.10565953838918,15.426801561511443,15.495671211339618,15.03444132791892,-0.05177603853100543,
568,sz300250,2025-09-23 00:00:00,26.39,2,2025-10-09,D4,danger,exit,27.59,24.6,24.8,24.2788,-0.060250094732853365,
569,bj920237,2025-09-23 00:00:00,26.707785547785544,1,2025-09-25,D4,danger,exit,26.997202797202792,26.228438228438222,26.228438228438222,24.571162703962703,-0.017947849644429525,
570,bj920926,2025-09-23 00:00:00,18.59361111111111,5,2025-10-16,D2,danger,exit,19.260119047619046,18.534801587301587,18.691626984126984,17.106122222222222,0.005271481286241553,
571,bj920252,2025-09-25 00:00:00,30.663633026683,1,2025-10-14,D4,danger,exit,30.923155962455713,28.188183485466407,28.188183485466407,28.21054238454836,-0.08072916666666663,
572,sh688585,2025-09-25 00:00:00,84.71,1,2025-10-16,D4,danger,exit,87.0,82.07,82.35,77.9332,-0.027859756817376957,
573,sz002364,2025-09-25 00:00:00,29.37,1,2025-09-30,D4,danger,exit,30.19,27.88,28.27,27.0204,-0.03745318352059934,
574,bj920925,2025-09-25 00:00:00,31.98,9,2025-10-17,D5,danger,reduce,33.46,32.19,32.73,29.4216,0.023452157598498946,
576,sh605028,2025-09-26 00:00:00,25.15771635832812,1,2025-10-14,D4,danger,exit,25.671336915720794,24.721623432239998,24.86698774093604,23.315704345462283,-0.01155624036979963,
578,bj920690,2025-09-26 00:00:00,23.76671257897416,1,2025-10-13,D4,danger,exit,24.34749228972662,23.54043476959008,24.106129293050273,21.865375572656227,0.014281180577594199,
579,bj920252,2025-09-29 00:00:00,30.663633026683,1,2025-10-14,D4,danger,exit,30.923155962455713,28.188183485466407,28.188183485466407,28.21054238454836,-0.08072916666666663,
580,sz000559,2025-09-29 00:00:00,11.432827282728274,1,2025-10-14,E1,exhaustion,reduce,12.164686468646865,11.235027502750274,11.422937293729374,10.518201100110012,-0.0008650519031141446,
582,sh603179,2025-09-29 00:00:00,49.24509491992789,1,2025-10-16,D4,danger,exit,51.849676529854705,49.17393148796267,50.17021953547567,45.305487326333655,0.018786127167630173,
584,sh601929,2025-09-29 00:00:00,3.69,5,2025-10-20,D5,danger,reduce,3.59,3.5,3.55,3.3948,-0.03794037940379402,
585,sz301488,2025-09-29 00:00:00,164.68419327140737,1,2025-10-10,D4,danger,exit,165.03310046054173,157.90542502536883,158.50355163531339,151.5094578096948,-0.03753026634382561,
586,sh603496,2025-09-30 00:00:00,30.094683857215028,1,2025-10-14,D4,danger,exit,30.3646361708844,28.99487813485833,29.054867537895966,27.687109148637827,-0.03455149501661148,
587,sh688228,2025-09-30 00:00:00,219.0,2,2025-10-14,D4,danger,exit,260.0,185.44,192.0,201.48,-0.12328767123287676,
588,sz300593,2025-09-30 00:00:00,20.62,1,2025-10-14,D4,danger,exit,20.7,19.28,19.4,18.9704,-0.05916585838991284,
590,bj920978,2025-10-10 00:00:00,39.85715113174516,4,2025-10-20,D4,danger,exit,42.64567369547418,37.1178957511209,37.78792944134554,36.668579041205554,-0.05191594561186641,
591,sh600635,2025-10-10 00:00:00,7.19,5,2025-10-27,D5,danger,reduce,7.4,6.97,7.04,6.614800000000001,-0.020862308762169768,
592,sz301489,2025-10-10 00:00:00,185.58806967125577,1,2025-10-14,D4,danger,exit,189.1570710110876,149.91233227829667,160.5979222897532,170.7410240975553,-0.13465384615384624,
593,bj920505,2025-10-13 00:00:00,56.99952606635071,2,2025-10-22,D4,danger,exit,55.21423907319642,52.32187467087941,52.700874144286466,52.43956398104265,-0.07541557305336832,
594,sh688228,2025-10-13 00:00:00,188.0,3,2025-10-20,D4,danger,exit,190.0,176.0,180.29,172.96,-0.04101063829787244,
595,sh600635,2025-10-13 00:00:00,7.19,5,2025-10-27,D5,danger,reduce,7.4,6.97,7.04,6.614800000000001,-0.020862308762169768,
596,sz300469,2025-10-13 00:00:00,80.0,1,2025-10-20,D4,danger,exit,80.3,71.0,72.67,73.60000000000001,-0.09162499999999996,
597,bj920396,2025-10-13 00:00:00,35.51,1,2025-10-16,D4,danger,exit,35.98,33.59,34.05,32.6692,-0.04111517882286686,
598,bj920807,2025-10-13 00:00:00,18.77211843202669,1,2025-10-21,E1,exhaustion,reduce,19.32744787322769,18.593619683069225,18.8018682235196,17.341958400517274,0.0015847860538826808,
599,bj920061,2025-10-13 00:00:00,35.051513420498175,5,2025-10-27,D5,danger,reduce,35.24098106060898,34.5030544622827,34.80221389403659,32.24739234685832,-0.00711237553342825,
600,bj920505,2025-10-14 00:00:00,56.99952606635071,2,2025-10-22,D4,danger,exit,55.21423907319642,52.32187467087941,52.700874144286466,52.43956398104265,-0.07541557305336832,
601,bj920505,2025-10-15 00:00:00,56.99952606635071,2,2025-10-22,D4,danger,exit,55.21423907319642,52.32187467087941,52.700874144286466,52.43956398104265,-0.07541557305336832,
602,sz300948,2025-10-15 00:00:00,19.99,2,2025-10-20,D4,danger,exit,19.47,18.0,18.36,18.3908,-0.08154077038519258,
603,bj920225,2025-10-15 00:00:00,30.876494023904375,5,2025-10-24,D5,danger,reduce,34.44223107569721,31.78286852589641,32.74900398406374,28.40637450199203,0.06064516129032271,
604,sz002370,2025-10-16 00:00:00,7.08,7,2025-10-30,D5,danger,reduce,7.44,7.06,7.21,6.552268187503007,0.01836158192090398,
605,bj920047,2025-10-16 00:00:00,25.84,1,2025-10-22,E1,exhaustion,reduce,26.66,25.52,25.92,23.90067267574775,0.003095975232198178,
608,sz300620,2025-10-17 00:00:00,107.91881530481848,8,2025-10-31,D4,danger,exit,110.76667293091784,104.19161918364279,104.62129594828235,99.285310080433,-0.03055555555555567,
609,bj920169,2025-10-17 00:00:00,31.8,5,2025-11-03,D5,danger,reduce,33.5,32.39,32.8,29.256,0.03144654088050314,
611,sz002571,2025-10-17 00:00:00,7.76,1,2025-10-24,D4,danger,exit,7.81,7.5,7.5,7.1392,-0.03350515463917525,
612,sh600408,2025-10-20 00:00:00,3.09,1,2025-10-24,D4,danger,exit,3.09,2.87,2.87,2.8428,-0.07119741100323618,
613,sz300250,2025-10-20 00:00:00,25.5,1,2025-10-22,D4,danger,exit,25.52,24.42,24.61,23.46,-0.034901960784313735,
614,sh603083,2025-10-20 00:00:00,110.48189365451776,3,2025-10-28,E1,exhaustion,reduce,128.4545469376747,117.52118285708755,119.09878242305355,101.64334216215632,0.07799367374604582,
615,sz301617,2025-10-20 00:00:00,69.03242534879196,9,2025-11-05,D5,danger,reduce,67.74396323807125,65.22072493790988,65.83427832396735,63.50983132088861,-0.04632818575713815,
616,bj920839,2025-10-21 00:00:00,48.96,5,2025-11-05,D2,danger,exit,49.2,47.35,48.04,45.043200000000006,-0.01879084967320266,
617,sh688148,2025-10-21 00:00:00,7.4,1,2025-10-24,D4,danger,exit,7.45,7.02,7.12,6.808000000000001,-0.037837837837837895,
619,bj920225,2025-10-21 00:00:00,31.87250996015936,1,2025-10-28,D4,danger,exit,33.96414342629482,31.075697211155376,32.86852589641434,29.32270916334661,0.03125,
620,sh688195,2025-10-21 00:00:00,85.67311313290641,5,2025-10-31,D4,danger,exit,84.50938667951776,77.64839820279084,78.26952827300441,78.8192640822739,-0.0864166666666667,
621,sz000969,2025-10-21 00:00:00,22.58,4,2025-10-31,D2,danger,exit,23.45,20.93,21.24,20.7736,-0.05934455270150574,
622,bj920694,2025-10-22 00:00:00,22.05728254690165,5,2025-11-05,D4,danger,exit,21.25126776577601,20.720477544059122,20.877748720864126,20.29269994314952,-0.05347593582887711,
623,bj920396,2025-10-22 00:00:00,33.52,1,2025-10-24,D4,danger,exit,35.58,33.16,34.06,30.838400000000004,0.01610978520286399,
625,sz000969,2025-10-22 00:00:00,22.58,4,2025-10-31,D2,danger,exit,23.45,20.93,21.24,20.7736,-0.05934455270150574,
626,bj920174,2025-10-22 00:00:00,56.87,5,2025-11-03,D4,danger,exit,56.0,53.85,54.01,52.3204,-0.05029013539651839,
627,sh688411,2025-10-22 00:00:00,275.53560982366906,7,2025-11-07,D4,danger,exit,284.9853870558888,259.20241591282195,267.57790268074723,253.49276103777555,-0.028880866425992746,
628,bj920225,2025-10-23 00:00:00,31.87250996015936,1,2025-10-28,D4,danger,exit,33.96414342629482,31.075697211155376,32.86852589641434,29.32270916334661,0.03125,
630,sh688577,2025-10-23 00:00:00,81.4304400873325,1,2025-10-30,D4,danger,exit,82.91434992936341,78.50522068581702,79.73352883256989,74.98116749349383,-0.020838782805824296,
631,bj920834,2025-10-23 00:00:00,16.253237359449553,8,2025-11-10,S1,strength,,17.88643191251773,16.73532490824679,17.729015570053328,14.95297837069359,0.09079903147699775,strong
631,bj920834,2025-10-23 00:00:00,16.253237359449553,9,2025-11-11,S1,strength,,18.466904675355213,17.15838132861987,18.181587554638487,16.30547947801955,0.1186440677966103,strong
631,bj920834,2025-10-23 00:00:00,16.253237359449553,10,2025-11-12,S1,strength,,21.939902730976094,17.955301562345905,19.037538916788677,16.728535898392632,0.17130750605326917,strong
632,bj920694,2025-10-23 00:00:00,22.05728254690165,5,2025-11-05,D4,danger,exit,21.25126776577601,20.720477544059122,20.877748720864126,20.29269994314952,-0.05347593582887711,
634,bj920896,2025-10-23 00:00:00,25.8,3,2025-11-03,D4,danger,exit,24.55,23.33,23.5,23.736,-0.08914728682170547,
635,bj920642,2025-10-24 00:00:00,16.85,5,2025-11-04,D5,danger,reduce,16.97,16.33,16.7,15.502000000000002,-0.008902077151335397,
636,sh688249,2025-10-24 00:00:00,33.5,1,2025-11-04,D4,danger,exit,34.12,32.16,32.37,30.82,-0.03373134328358218,
637,sh688228,2025-10-24 00:00:00,198.0,1,2025-10-28,D4,danger,exit,201.0,188.0,191.55,182.16,-0.03257575757575748,
639,bj920396,2025-10-27 00:00:00,38.14,1,2025-10-30,D4,danger,exit,38.6,36.2,36.22,35.0888,-0.05034084950183537,
641,sz301097,2025-10-28 00:00:00,40.5995804582457,1,2025-10-30,D4,danger,exit,41.53997478094627,39.4470671153871,39.59555042949772,38.47394987449659,-0.02473005921281779,
642,sz000969,2025-10-28 00:00:00,20.63,3,2025-11-07,D4,danger,exit,21.29,20.17,20.26,18.9796,-0.017935046049442405,
643,bj920706,2025-10-28 00:00:00,25.259328859060403,1,2025-11-03,D4,danger,exit,25.944697986577182,24.583892617449663,24.81234899328859,23.23858255033557,-0.017695635076681038,
644,sh603192,2025-10-28 00:00:00,25.64325113236034,5,2025-11-12,D4,danger,exit,25.4358933064922,24.912561650729742,25.149542023150477,23.591791041771515,-0.019252984212552948,
646,bj920553,2025-10-29 00:00:00,12.46751445086705,1,2025-11-06,D4,danger,exit,12.527167630057802,12.059884393063584,12.089710982658959,11.4964682312527,-0.030303030303030165,
647,bj920357,2025-10-29 00:00:00,21.30104908768449,2,2025-11-10,E1,exhaustion,reduce,20.994559172753778,20.580797787597316,20.91027444614783,19.596965160669733,-0.01834532374100728,
648,sh603011,2025-10-29 00:00:00,24.35,2,2025-11-07,D4,danger,exit,23.79,22.75,22.78,22.402,-0.06447638603696104,
649,sz300260,2025-10-29 00:00:00,55.6,1,2025-11-07,D4,danger,exit,56.53,55.2,55.64,51.152,0.0007194244604316058,
650,bj920706,2025-10-29 00:00:00,25.259328859060403,1,2025-11-03,D4,danger,exit,25.944697986577182,24.583892617449663,24.81234899328859,23.23858255033557,-0.017695635076681038,
651,bj920748,2025-10-30 00:00:00,60.15,4,2025-11-10,D4,danger,exit,58.35,54.98,54.98,55.338,-0.08595178719867003,
652,bj920641,2025-10-30 00:00:00,21.55,1,2025-11-03,E1,exhaustion,reduce,22.08,21.05,21.51,19.826,-0.001856148491879317,
653,bj920971,2025-10-30 00:00:00,38.92834372834373,1,2025-11-03,D4,danger,exit,40.14981981981982,36.98192654192655,37.11102564102564,35.81407623007624,-0.04668367346938773,
654,sh603232,2025-10-30 00:00:00,23.7,1,2025-11-05,D4,danger,exit,25.45,23.11,23.22,21.804,-0.020253164556962022,
655,bj920505,2025-10-30 00:00:00,54.236819378620325,1,2025-11-03,D4,danger,exit,54.84521327014218,52.67095313322802,52.700874144286466,49.8978738283307,-0.028319235012872368,
656,bj920748,2025-10-31 00:00:00,60.15,2,2025-11-06,D4,danger,exit,60.79,56.56,56.65,55.338,-0.058187863674147966,
658,bj920670,2025-10-31 00:00:00,18.040264024028943,3,2025-11-07,D2,danger,exit,17.721320129681473,16.80435643343249,16.80435643343249,16.597042902106633,-0.06850828729281744,
659,bj920396,2025-11-03 00:00:00,36.16,3,2025-11-07,D4,danger,exit,38.33,35.22,35.47,33.267199999999995,-0.019081858407079544,
660,bj920284,2025-11-03 00:00:00,41.8,2,2025-11-07,D4,danger,exit,43.27,40.05,40.1,38.456,-0.04066985645933008,
661,bj920748,2025-11-04 00:00:00,56.01,5,2025-11-19,D2,danger,exit,56.85,53.8,54.07,51.5292,-0.03463667202285303,
662,sz300402,2025-11-04 00:00:00,25.31,2,2025-11-10,D4,danger,exit,26.47,24.7,25.06,23.2852,-0.009877518767285709,
663,bj920953,2025-11-04 00:00:00,38.88,2,2025-11-14,D4,danger,exit,39.7,37.51,37.76,35.769600000000004,-0.02880658436214001,
664,sz300111,2025-11-05 00:00:00,7.89,1,2025-11-11,E1,exhaustion,reduce,8.08,7.6,7.86,7.2588,-0.0038022813688212143,
665,sh605255,2025-11-05 00:00:00,91.4969799032276,5,2025-11-17,S1,strength,,104.14779000742024,92.07152485777887,103.45800333910462,84.17722151096939,0.1307258824119406,strong
665,sh605255,2025-11-05 00:00:00,91.4969799032276,6,2025-11-18,S1,strength,,113.80480336383873,101.48861241652237,113.80480336383873,88.1673375993997,0.24380939659653422,strong
668,bj920971,2025-11-05 00:00:00,36.04844074844075,1,2025-11-12,D4,danger,exit,36.544975744975744,34.18146916146917,34.27084546084546,33.164565488565486,-0.049311294765840286,
669,sh688228,2025-11-06 00:00:00,176.9,2,2025-11-11,D2,danger,exit,171.5,163.05,164.3,162.74800000000002,-0.07122668174109659,
673,sz300821,2025-11-10 00:00:00,14.570990227729762,1,2025-11-18,E1,exhaustion,reduce,15.629609120217326,14.18149837105981,14.521055374310537,13.40531100951138,-0.0034270047978067764,
674,bj920225,2025-11-10 00:00:00,44.5019920318725,1,2025-11-18,D4,danger,exit,45.80677290836653,41.83266932270916,42.70916334661354,40.94183266932271,-0.04028648164726922,
675,bj920304,2025-11-11 00:00:00,14.919523326572008,2,2025-11-17,E1,exhaustion,reduce,15.953549695740364,14.998306288032454,15.786135902636916,13.725961460446246,0.05808580858085799,
676,sz300131,2025-11-11 00:00:00,11.23,1,2025-11-19,E1,exhaustion,reduce,11.62,11.0,11.21,10.331600000000002,-0.0017809439002670624,
677,bj920748,2025-11-12 00:00:00,63.5,2,2025-11-18,D4,danger,exit,60.52,55.02,55.85,58.42,-0.12047244094488185,
678,bj920765,2025-11-12 00:00:00,25.74559397564795,6,2025-11-25,D4,danger,exit,24.923082697750033,24.407774427259774,24.506872171584828,23.685946457596117,-0.048113933795227104,
679,bj920834,2025-11-13 00:00:00,16.951772379135342,1,2025-11-24,D4,danger,exit,16.951772379135342,15.8400194604805,16.400815180509934,15.595630588804514,-0.032501450957632017,
680,bj920304,2025-11-13 00:00:00,15.815679513184582,1,2025-11-17,E1,exhaustion,reduce,15.953549695740364,14.998306288032454,15.786135902636916,14.550425152129815,-0.0018679950186798466,
681,bj920748,2025-11-14 00:00:00,59.98,1,2025-11-18,D4,danger,exit,60.52,55.02,55.85,55.1816,-0.0688562854284761,
682,bj920304,2025-11-14 00:00:00,14.968762677484785,2,2025-11-26,D4,danger,exit,16.052028397565923,14.348346855983772,14.505912778904664,13.771261663286005,-0.03092105263157885,
683,bj920834,2025-11-14 00:00:00,16.951772379135342,1,2025-11-24,D4,danger,exit,16.951772379135342,15.8400194604805,16.400815180509934,15.595630588804514,-0.032501450957632017,
684,bj920522,2025-11-17 00:00:00,44.93751168151517,2,2025-11-21,D4,danger,exit,44.75220235499346,42.61401781820447,42.7636907357797,41.34251074699396,-0.04837430610626492,
685,sz002047,2025-11-17 00:00:00,3.66,1,2025-11-24,D4,danger,exit,3.79,3.52,3.52,3.3672000000000004,-0.03825136612021862,
686,sz002620,2025-11-18 00:00:00,6.07,2,2025-11-26,E1,exhaustion,reduce,6.24,5.95,5.99,5.588223140028976,-0.01317957166392092,
688,sz002682,2025-11-18 00:00:00,5.44,2,2025-11-26,D4,danger,exit,5.53,5.32,5.34,5.041777929422223,-0.018382352941176516,
689,sz300612,2025-11-18 00:00:00,21.86,1,2025-11-20,D4,danger,exit,21.86,20.34,20.55,20.1112,-0.05992680695333941,
690,bj920670,2025-11-18 00:00:00,16.963828380606223,3,2025-11-27,D4,danger,exit,17.033597357494735,16.256171615022765,16.30600659851456,15.606722110157726,-0.03877790834312567,
691,bj920304,2025-11-19 00:00:00,14.968762677484785,5,2025-12-01,D4,danger,exit,14.555152129817442,14.151389452332655,14.200628803245435,13.771261663286005,-0.051315789473684204,
692,sz000547,2025-11-20 00:00:00,13.27,2,2025-11-26,D4,danger,exit,14.5,12.69,12.69,12.28034124109179,-0.04370761115297661,
693,sz002877,2025-11-20 00:00:00,9.3,4,2025-12-04,D4,danger,exit,9.39,9.11,9.11,8.556000000000001,-0.020430107526881902,
694,sz002213,2025-11-20 00:00:00,29.3,1,2025-11-26,D4,danger,exit,29.66,27.48,27.62,26.956000000000003,-0.05733788395904438,
696,sh605598,2025-11-21 00:00:00,43.91998203838145,5,2025-12-03,D4,danger,exit,46.20581746719721,41.30474674427783,41.753928378761266,40.40638347531093,-0.04931818181818193,
697,sz000547,2025-11-24 00:00:00,14.39,1,2025-11-26,D4,danger,exit,14.5,12.69,12.69,13.2388,-0.11813759555246706,
698,sh600403,2025-11-25 00:00:00,7.92,8,2025-12-09,D4,danger,exit,8.0,7.52,7.67,7.2864,-0.031565656565656575,
699,sz000620,2025-11-25 00:00:00,3.25,3,2025-12-03,D4,danger,exit,3.21,3.05,3.07,2.99,-0.055384615384615477,
700,sh688028,2025-11-26 00:00:00,66.02710383708168,1,2025-12-05,D4,danger,exit,66.78626569663058,63.320092469479704,63.92941975148605,60.74493553011515,-0.0317700453857791,
701,bj920857,2025-11-26 00:00:00,33.39,1,2025-12-04,D4,danger,exit,33.79,33.08,33.08,30.7188,-0.009284216831386694,
702,sz301111,2025-11-27 00:00:00,24.21620938628159,1,2025-12-02,D4,danger,exit,24.904963898916968,23.10821299638989,24.236173285198557,22.278912635379065,0.0008244023083263663,
705,sz001203,2025-11-28 00:00:00,27.8,4,2025-12-12,D4,danger,exit,28.1,25.94,26.23,25.576,-0.05647482014388494,
706,sz300475,2025-11-28 00:00:00,127.01,5,2025-12-12,D5,danger,reduce,149.92,137.8,141.99,116.8492,0.11794346901818753,
708,sz301308,2025-11-28 00:00:00,245.52812379808756,1,2025-12-02,E1,exhaustion,reduce,248.51226708558104,241.78546917330468,244.92929905812227,225.88587389424052,-0.002438925246941337,
709,bj920821,2025-12-01 00:00:00,27.26,5,2025-12-11,S1,strength,,29.55,26.19,28.3,25.079200000000004,0.03815113719735863,strong
709,bj920821,2025-12-01 00:00:00,27.26,6,2025-12-12,E1,exhaustion,reduce,29.3,27.21,28.0,25.341505095731026,0.027146001467351466,
710,bj920701,2025-12-01 00:00:00,20.5,1,2025-12-04,D4,danger,exit,20.98,19.71,19.94,18.86,-0.02731707317073162,
711,sz300390,2025-12-01 00:00:00,50.9,5,2025-12-15,D5,danger,reduce,50.16,46.71,47.84,46.828,-0.060117878192534335,
712,sh600734,2025-12-02 00:00:00,6.03,1,2025-12-04,D4,danger,exit,6.03,5.54,5.54,5.5476,-0.08126036484245447,
715,sz003041,2025-12-02 00:00:00,46.41,1,2025-12-08,E1,exhaustion,reduce,46.88,45.01,46.3,42.6972,-0.0023701788407670676,
716,sh600734,2025-12-03 00:00:00,6.13,4,2025-12-11,D2,danger,exit,6.25,5.67,5.69,5.6396,-0.07177814029363772,
