signal_idx,stock_code,t0_date,zone_tag,dd_tier,position_ratio,trend_tag,golden_trend_t0,status,target_entry_price,actual_entry_price,entry_day_idx,tp_price,sl_price,exit_price,exit_day_idx,exit_reason,pnl
2073,sz300885,2025-08-11,high_trap,>20%,0.9006,bull_aligned,12.7983,high_trap_skip,,,,,,,,,
2074,sz300732,2025-08-11,high_trap,>20%,0.9084,bull_aligned,6.4991,high_trap_skip,,,,,,,,,
2075,bj920199,2025-08-11,main_wave,5~10%,0.6806,bull_aligned,28.4999,observe_expire,40.327518,,,,,,,observe_expire,
2076,sz301200,2025-08-11,high_trap,15~20%,0.9746,bull_aligned,43.5713,high_trap_skip,,,,,,,,,
2077,sh601929,2025-08-11,high_trap,0~3%,1.0,bull_aligned,1.6696,high_trap_skip,,,,,,,,,
2078,sz300877,2025-08-11,high_zone,10~15%,0.7042,bull_aligned,16.8656,observe_expire,25.377065,,,,,,,observe_expire,
2079,sz301117,2025-08-11,high_trap,>20%,0.8834,bull_aligned,14.0444,high_trap_skip,,,,,,,,,
2080,sz300703,2025-08-11,high_trap,3~5%,0.9604,bull_aligned,18.5687,high_trap_skip,,,,,,,,,
2081,sz002097,2025-08-11,high_trap,>20%,0.8817,bull_aligned,8.6619,high_trap_skip,,,,,,,,,
2082,bj920247,2025-08-12,main_wave,3~5%,0.6469,bull_aligned,14.2629,observe_expire,21.948481,,,,,,,observe_expire,
2083,sz002176,2025-08-12,main_wave,10~15%,0.5669,bull_aligned,6.7444,observe_expire,7.19568,,,,,,,observe_expire,
2084,sz300368,2025-08-12,high_trap,>20%,0.8853,bull_aligned,8.1987,high_trap_skip,,,,,,,,,
2085,sz300476,2025-08-12,high_trap,3~5%,0.9371,bull_aligned,137.1505,high_trap_skip,,,,,,,,,
2086,bj920199,2025-08-12,main_wave,10~15%,0.6806,bull_aligned,28.4999,observe_expire,38.83296,,,,,,,observe_expire,
2087,sz000901,2025-08-12,high_trap,15~20%,1.0,bull_aligned,11.3748,high_trap_skip,,,,,,,,,
2088,bj920305,2025-08-12,abyss_bottom,15~20%,0.17,neutral,9.6949,simulated,15.6946,15.6946,6.0,18.52276692,13.80967854,18.52276692,10.0,tp,0.1802
2089,sh603800,2025-08-12,high_trap,10~15%,1.0,bull_aligned,23.1069,high_trap_skip,,,,,,,,,
2090,sz300322,2025-08-12,high_trap,>20%,0.949,bull_aligned,13.5396,high_trap_skip,,,,,,,,,
2091,sh688273,2025-08-12,high_trap,>20%,0.8826,bull_aligned,27.44,high_trap_skip,,,,,,,,,
2092,sh600619,2025-08-12,high_trap,15~20%,0.8054,bull_aligned,11.3905,high_trap_skip,,,,,,,,,
2093,sh603767,2025-08-12,high_trap,10~15%,0.9035,bull_aligned,15.0102,high_trap_skip,,,,,,,,,
2094,sh600410,2025-08-12,high_trap,5~10%,0.8698,bull_aligned,8.8381,high_trap_skip,,,,,,,,,
2095,bj920184,2025-08-12,high_zone,10~15%,0.7605,bull_aligned,14.9823,observe_expire,21.15213,,,,,,,observe_expire,
2096,sz301076,2025-08-12,high_trap,0~3%,0.8141,bull_aligned,18.7722,high_trap_skip,,,,,,,,,
2097,sh600513,2025-08-12,high_trap,>20%,0.9765,bull_aligned,11.8837,high_trap_skip,,,,,,,,,
2098,sz301005,2025-08-12,high_trap,15~20%,0.9222,bull_aligned,22.5361,high_trap_skip,,,,,,,,,
2099,bj920247,2025-08-13,high_trap,5~10%,0.9115,bull_aligned,14.1728,high_trap_skip,,,,,,,,,
2100,bj920662,2025-08-13,high_trap,10~15%,0.855,bull_aligned,20.9254,high_trap_skip,,,,,,,,,
2101,sz000901,2025-08-13,high_trap,>20%,1.0,bull_aligned,11.4781,high_trap_skip,,,,,,,,,
2102,sh688108,2025-08-13,high_trap,3~5%,1.0,bull_aligned,10.8759,high_trap_skip,,,,,,,,,
2103,bj920199,2025-08-13,main_wave,15~20%,0.6708,bull_aligned,28.4072,observe_expire,38.034,,,,,,,observe_expire,
2104,sz002298,2025-08-13,high_trap,5~10%,0.8248,bull_aligned,6.0701,high_trap_skip,,,,,,,,,
2105,sz301150,2025-08-13,high_trap,5~10%,0.8191,bull_aligned,13.6877,high_trap_skip,,,,,,,,,
2106,sz300476,2025-08-13,high_trap,5~10%,0.9719,bull_aligned,136.9743,high_trap_skip,,,,,,,,,
2107,sh688788,2025-08-13,high_trap,>20%,0.8375,bull_aligned,28.9169,high_trap_skip,,,,,,,,,
2108,sh688668,2025-08-13,high_trap,10~15%,0.8917,bull_aligned,62.123,high_trap_skip,,,,,,,,,
2109,sz301217,2025-08-13,high_trap,5~10%,0.8443,bull_aligned,16.0311,high_trap_skip,,,,,,,,,
2110,sh605298,2025-08-13,high_trap,5~10%,1.0,bull_aligned,13.1718,high_trap_skip,,,,,,,,,
2111,sh688584,2025-08-13,high_trap,10~15%,0.9646,bull_aligned,16.6777,high_trap_skip,,,,,,,,,
2112,sz301606,2025-08-13,high_trap,5~10%,0.96,bull_aligned,41.9213,high_trap_skip,,,,,,,,,
2113,sz301489,2025-08-13,high_trap,3~5%,0.9658,bull_aligned,44.1679,high_trap_skip,,,,,,,,,
2114,sz300322,2025-08-13,high_trap,>20%,0.9447,bull_aligned,13.6848,high_trap_skip,,,,,,,,,
2115,sh688585,2025-08-13,high_zone,15~20%,0.7921,bull_aligned,22.8998,simulated,84.28399999999999,84.28399999999999,4.0,97.71886959999999,75.3330392,97.71886959999999,13.0,tp,0.1594
2116,sh600619,2025-08-13,high_trap,15~20%,0.9655,bull_aligned,11.4649,high_trap_skip,,,,,,,,,
2117,bj920247,2025-08-14,high_trap,10~15%,0.8204,bull_aligned,14.1665,high_trap_skip,,,,,,,,,
2118,bj920438,2025-08-14,high_trap,0~3%,0.915,bull_aligned,17.2894,high_trap_skip,,,,,,,,,
2119,bj920662,2025-08-14,high_trap,10~15%,0.8643,bull_aligned,20.9348,high_trap_skip,,,,,,,,,
2120,sz300436,2025-08-14,high_trap,>20%,0.9712,bull_aligned,55.9629,high_trap_skip,,,,,,,,,
2121,bj920199,2025-08-14,high_zone,15~20%,0.7376,bull_aligned,28.305,simulated,42.217999999999996,42.217999999999996,3.0,48.9475492,37.7344484,39.849998474121094,21.0,expire,-0.056089855651118126
2122,sz000901,2025-08-14,high_trap,>20%,0.8797,bull_aligned,11.5456,high_trap_skip,,,,,,,,,
2123,sh603800,2025-08-14,high_trap,>20%,0.956,bull_aligned,23.8169,high_trap_skip,,,,,,,,,
2124,sh601089,2025-08-14,high_trap,>20%,0.9379,bull_aligned,18.4302,high_trap_skip,,,,,,,,,
2125,sh688110,2025-08-14,high_trap,10~15%,0.956,bull_aligned,32.6723,high_trap_skip,,,,,,,,,
2126,sh688025,2025-08-14,high_trap,0~3%,0.9621,bull_aligned,73.7982,high_trap_skip,,,,,,,,,
2127,sz300870,2025-08-14,high_trap,0~3%,0.8194,bull_aligned,78.4484,high_trap_skip,,,,,,,,,
2128,sz300237,2025-08-14,main_wave,10~15%,0.6163,neutral,1.8064,observe_expire,1.9699200000000001,,,,,,,observe_expire,
2129,sh688585,2025-08-14,high_zone,>20%,0.7565,bull_aligned,26.0692,simulated,80.75,80.75,8.0,93.62155,72.17435,93.62155,12.0,tp,0.1594
2130,sh688256,2025-08-14,high_trap,0~3%,1.0,bull_aligned,358.346,high_trap_skip,,,,,,,,,
2131,sz300472,2025-08-14,main_wave,10~15%,0.5412,bull_aligned,3.5861,observe_expire,5.39904,,,,,,,observe_expire,
2132,bj920026,2025-08-14,main_wave,0~3%,0.6603,bull_aligned,18.0446,observe_expire,23.695063,,,,,,,observe_expire,
2133,sh600203,2025-08-14,high_trap,>20%,1.0,bull_aligned,9.0369,high_trap_skip,,,,,,,,,
2134,bj920247,2025-08-15,high_trap,15~20%,0.8611,bull_aligned,14.1546,high_trap_skip,,,,,,,,,
2135,bj920438,2025-08-15,high_trap,0~3%,0.9257,bull_aligned,17.4104,high_trap_skip,,,,,,,,,
2136,bj920662,2025-08-15,high_trap,15~20%,0.8743,bull_aligned,20.8715,high_trap_skip,,,,,,,,,
2137,bj920225,2025-08-15,high_trap,15~20%,0.9784,bull_aligned,17.4196,high_trap_skip,,,,,,,,,
2138,bj920026,2025-08-15,high_zone,0~3%,0.7325,bull_aligned,18.0373,observe_expire,24.39087,,,,,,,observe_expire,
2139,sz300436,2025-08-15,high_trap,>20%,0.9855,bull_aligned,59.7558,high_trap_skip,,,,,,,,,
2140,sz002298,2025-08-15,high_trap,15~20%,1.0,bull_aligned,6.0935,high_trap_skip,,,,,,,,,
2141,sz300486,2025-08-15,high_trap,5~10%,0.8445,bull_aligned,8.6984,high_trap_skip,,,,,,,,,
2142,sh688648,2025-08-15,high_zone,>20%,0.7399,neutral,36.6333,observe_expire,54.91,,,,,,,observe_expire,
2143,sh688110,2025-08-15,high_trap,15~20%,0.9496,bull_aligned,33.7171,high_trap_skip,,,,,,,,,
2144,sh688788,2025-08-15,high_trap,>20%,0.9359,bull_aligned,30.3515,high_trap_skip,,,,,,,,,
2145,sh688660,2025-08-15,high_trap,5~10%,0.9348,bull_aligned,8.9922,high_trap_skip,,,,,,,,,
2146,sz300870,2025-08-15,high_trap,15~20%,0.9596,bull_aligned,78.3619,high_trap_skip,,,,,,,,,
2147,sz301217,2025-08-15,high_trap,15~20%,1.0,bull_aligned,16.5127,high_trap_skip,,,,,,,,,
2148,bj920247,2025-08-18,high_trap,>20%,0.8489,bull_aligned,14.2406,high_trap_skip,,,,,,,,,
2149,bj920026,2025-08-18,high_zone,5~10%,0.7681,bull_aligned,18.044,observe_expire,24.973125,,,,,,,observe_expire,
2150,bj920225,2025-08-18,high_trap,>20%,0.89,bull_aligned,17.338,high_trap_skip,,,,,,,,,
2151,bj920808,2025-08-18,high_zone,>20%,0.7721,bull_aligned,51.7723,observe_expire,72.38544,,,,,,,observe_expire,
2152,bj920662,2025-08-18,high_trap,>20%,0.8783,bull_aligned,20.8641,high_trap_skip,,,,,,,,,
2153,bj920402,2025-08-18,high_trap,15~20%,0.8695,bull_aligned,9.0213,high_trap_skip,,,,,,,,,
2154,sh603221,2025-08-18,high_trap,>20%,1.0,bull_aligned,10.1912,high_trap_skip,,,,,,,,,
2155,sz300730,2025-08-18,high_trap,10~15%,1.0,bull_aligned,12.6181,high_trap_skip,,,,,,,,,
2156,sz000561,2025-08-18,high_trap,>20%,0.9178,bull_aligned,8.732,high_trap_skip,,,,,,,,,
2157,sh688603,2025-08-18,high_trap,>20%,0.9112,bull_aligned,44.7631,high_trap_skip,,,,,,,,,
2158,bj920184,2025-08-18,high_trap,>20%,0.9077,bull_aligned,15.5745,high_trap_skip,,,,,,,,,
2159,sh688448,2025-08-18,high_trap,>20%,1.0,bull_aligned,20.6302,high_trap_skip,,,,,,,,,
2160,sh688648,2025-08-18,high_trap,>20%,1.0,neutral,36.4726,high_trap_skip,,,,,,,,,
2161,bj920914,2025-08-18,high_trap,>20%,0.9582,bull_aligned,22.636,high_trap_skip,,,,,,,,,
2162,sh600208,2025-08-18,high_trap,10~15%,1.0,bull_aligned,2.9811,high_trap_skip,,,,,,,,,
2163,bj920026,2025-08-19,high_zone,10~15%,0.7681,bull_aligned,18.044,observe_expire,24.973125,,,,,,,observe_expire,
2164,bj920225,2025-08-19,high_trap,15~20%,0.89,bull_aligned,17.338,high_trap_skip,,,,,,,,,
2165,bj920808,2025-08-19,high_zone,10~15%,0.7721,bull_aligned,51.7723,observe_expire,72.38544,,,,,,,observe_expire,
2166,bj920476,2025-08-19,high_trap,>20%,1.0,bull_aligned,15.4392,high_trap_skip,,,,,,,,,
2167,bj920981,2025-08-19,main_wave,10~15%,0.4218,neutral,32.0842,observe_expire,32.66784,,,,,,,observe_expire,
2168,bj920438,2025-08-19,high_trap,>20%,0.9237,bull_aligned,17.5121,high_trap_skip,,,,,,,,,
2169,bj920469,2025-08-19,high_zone,15~20%,0.749,bull_aligned,12.1595,simulated,15.579999999999998,15.579999999999998,6.0,18.063451999999998,13.925403999999999,18.063451999999998,13.0,tp,0.1594
2170,bj920402,2025-08-19,high_trap,15~20%,0.8695,bull_aligned,9.0213,high_trap_skip,,,,,,,,,
2171,sh600421,2025-08-19,high_zone,5~10%,0.7125,neutral,5.9023,observe_expire,7.409999999999999,,,,,,,observe_expire,
2172,sz002298,2025-08-19,high_trap,>20%,1.0,bull_aligned,6.101,high_trap_skip,,,,,,,,,
2173,bj920047,2025-08-19,high_zone,5~10%,0.7673,bull_aligned,18.6499,observe_expire,22.2015,,,,,,,observe_expire,
2174,sh688108,2025-08-19,high_trap,>20%,0.9624,bull_aligned,11.6943,high_trap_skip,,,,,,,,,
2175,sh688195,2025-08-19,high_trap,5~10%,0.9357,bull_aligned,27.04,high_trap_skip,,,,,,,,,
2176,sh601609,2025-08-19,high_trap,15~20%,1.0,bull_aligned,7.1056,high_trap_skip,,,,,,,,,
2177,sh688098,2025-08-19,high_trap,>20%,1.0,bull_aligned,6.0352,high_trap_skip,,,,,,,,,
2178,bj920839,2025-08-19,main_wave,0~3%,0.5267,bear_aligned,27.3469,observe_expire,29.6529,,,,,,,observe_expire,
2179,sh603222,2025-08-19,high_trap,10~15%,1.0,bull_aligned,6.0921,high_trap_skip,,,,,,,,,
2180,bj920504,2025-08-19,main_wave,10~15%,0.6324,neutral,23.2821,observe_expire,24.591350400000003,,,,,,,observe_expire,
2181,sz300995,2025-08-19,high_trap,15~20%,0.8752,bull_aligned,36.1608,high_trap_skip,,,,,,,,,
2182,bj920026,2025-08-20,high_trap,>20%,0.9551,bull_aligned,17.9742,high_trap_skip,,,,,,,,,
2183,bj920839,2025-08-20,high_zone,>20%,0.7187,neutral,27.2407,observe_expire,32.4805,,,,,,,observe_expire,
2184,bj920808,2025-08-20,high_trap,>20%,1.0,bull_aligned,51.3652,high_trap_skip,,,,,,,,,
2185,bj920476,2025-08-20,high_trap,15~20%,1.0,bull_aligned,15.4499,high_trap_skip,,,,,,,,,
2186,bj920438,2025-08-20,high_trap,10~15%,1.0,bull_aligned,17.3529,high_trap_skip,,,,,,,,,
2187,sh603377,2025-08-20,high_zone,0~3%,0.7131,neutral,2.4636,observe_expire,2.8025,,,,,,,observe_expire,
2188,sh603222,2025-08-20,high_trap,>20%,1.0,bull_aligned,6.1025,high_trap_skip,,,,,,,,,
2189,sz300642,2025-08-20,high_trap,5~10%,0.8781,bull_aligned,14.1628,high_trap_skip,,,,,,,,,
2190,bj920184,2025-08-20,high_zone,>20%,0.7985,bull_aligned,15.4495,simulated,28.01759,28.01759,0.0,32.483593846,25.042121942,25.042121942,13.0,sl,-0.1062
2191,bj920981,2025-08-20,high_trap,10~15%,0.879,bull_aligned,31.9672,high_trap_skip,,,,,,,,,
2192,bj920526,2025-08-20,high_zone,15~20%,0.774,bull_aligned,25.9356,simulated,32.257439999999995,32.257439999999995,4.0,37.399275935999995,28.831699871999998,30.378314790271574,21.0,expire,-0.058254009299201104
2193,sh688108,2025-08-20,high_trap,>20%,1.0,bull_aligned,12.0136,high_trap_skip,,,,,,,,,
2194,sh600590,2025-08-20,high_zone,>20%,0.7606,bull_aligned,8.3937,observe_expire,10.1175,,,,,,,observe_expire,
2195,sh688098,2025-08-20,high_trap,>20%,1.0,bull_aligned,6.0839,high_trap_skip,,,,,,,,,
2196,sh688519,2025-08-20,high_trap,10~15%,1.0,bull_aligned,35.6168,high_trap_skip,,,,,,,,,
2197,sz300995,2025-08-20,high_trap,>20%,1.0,bull_aligned,36.051,high_trap_skip,,,,,,,,,
2198,bj920978,2025-08-20,high_trap,3~5%,0.8784,neutral,20.8986,high_trap_skip,,,,,,,,,
2199,sz002272,2025-08-20,high_trap,>20%,1.0,bull_aligned,9.8986,high_trap_skip,,,,,,,,,
2200,sz002158,2025-08-20,high_trap,15~20%,0.8684,bull_aligned,15.9236,high_trap_skip,,,,,,,,,
2201,sz002046,2025-08-20,high_trap,>20%,0.9216,bull_aligned,18.0767,high_trap_skip,,,,,,,,,
2202,bj920026,2025-08-21,high_trap,15~20%,0.8956,bull_aligned,17.9501,high_trap_skip,,,,,,,,,
2203,bj920839,2025-08-21,high_trap,15~20%,0.8044,bull_aligned,27.0254,high_trap_skip,,,,,,,,,
2204,bj920476,2025-08-21,high_zone,10~15%,0.7001,bull_aligned,15.4224,simulated,34.25434,34.25434,0.0,37.953808720000005,30.750121017999998,30.750121017999998,0.0,sl,-0.1023
2205,sh603377,2025-08-21,high_trap,5~10%,0.8361,neutral,2.4651,high_trap_skip,,,,,,,,,
2206,bj920438,2025-08-21,high_trap,3~5%,0.8355,bull_aligned,17.3559,high_trap_skip,,,,,,,,,
2207,bj920047,2025-08-21,high_zone,15~20%,0.7913,bull_aligned,18.7441,simulated,27.018,27.018,2.0,31.3246692,24.1486884,25.260000228881836,21.0,expire,-0.06506772415123863
2208,bj920679,2025-08-21,high_zone,10~15%,0.773,neutral,18.4684,observe_expire,21.79319,,,,,,,observe_expire,
2209,sh688108,2025-08-21,high_trap,15~20%,0.8304,bull_aligned,12.4023,high_trap_skip,,,,,,,,,
2210,sh603222,2025-08-21,high_trap,15~20%,1.0,bull_aligned,6.1461,high_trap_skip,,,,,,,,,
2211,bj920493,2025-08-21,main_wave,15~20%,0.4609,bull_aligned,128.8089,simulated,155.286,155.286,9.0,182.7560934,136.9777806,157.39999389648438,21.0,expire,0.01361355110238116
2212,sz002177,2025-08-21,high_zone,>20%,0.7532,neutral,5.7674,observe_expire,7.130604999999999,,,,,,,observe_expire,
2213,sh603757,2025-08-21,high_trap,10~15%,0.847,bull_aligned,23.724,high_trap_skip,,,,,,,,,
2214,sh688702,2025-08-21,high_zone,15~20%,0.7678,bull_aligned,54.1532,observe_expire,87.875,,,,,,,observe_expire,
2215,bj920876,2025-08-21,main_wave,15~20%,0.677,neutral,27.2069,simulated,32.961240000000004,32.961240000000004,4.0,38.792083356000006,29.075109804000004,32.41469816272966,21.0,expire,-0.016581349405251355
2216,sz300730,2025-08-21,high_trap,10~15%,0.829,bull_aligned,12.5769,high_trap_skip,,,,,,,,,
2217,sz300147,2025-08-21,high_trap,10~15%,0.9798,neutral,7.2027,high_trap_skip,,,,,,,,,
2218,sh601929,2025-08-21,high_trap,10~15%,0.8861,bull_aligned,1.8785,high_trap_skip,,,,,,,,,
2219,sz002289,2025-08-21,high_trap,5~10%,0.9868,bull_aligned,18.4361,high_trap_skip,,,,,,,,,
2220,bj920839,2025-08-22,high_trap,10~15%,1.0,bull_aligned,26.6779,high_trap_skip,,,,,,,,,
2221,bj920476,2025-08-22,main_wave,15~20%,0.5894,bull_aligned,15.4644,simulated,28.89459,28.89459,0.0,34.006042971,25.487917839,25.487917839,21.0,sl,-0.1179
2222,bj920438,2025-08-22,high_zone,5~10%,0.7764,bull_aligned,17.6172,simulated,46.55,46.55,0.0,55.78551999999999,41.87638,55.78551999999999,4.0,tp,0.1984
2223,bj920978,2025-08-22,high_trap,0~3%,0.9785,bull_aligned,20.8759,high_trap_skip,,,,,,,,,
2224,sh688577,2025-08-22,high_trap,5~10%,0.9183,bull_aligned,32.2679,high_trap_skip,,,,,,,,,
2225,bj920699,2025-08-22,main_wave,5~10%,0.5878,bull_aligned,40.6515,observe_expire,53.520621,,,,,,,observe_expire,
2226,bj920509,2025-08-22,main_wave,5~10%,0.6304,bull_aligned,22.1571,observe_expire,26.75699565,,,,,,,observe_expire,
2227,bj920981,2025-08-22,main_wave,15~20%,0.6576,bull_aligned,31.6859,simulated,40.5,40.5,2.0,47.66445,35.72505,40.33000183105469,21.0,expire,-0.004197485652970734
2228,sh603389,2025-08-22,high_trap,15~20%,0.9996,bull_aligned,17.5031,high_trap_skip,,,,,,,,,
2229,sz300885,2025-08-22,high_trap,>20%,0.8106,bull_aligned,16.8608,high_trap_skip,,,,,,,,,
2230,bj920195,2025-08-22,high_zone,15~20%,0.7737,bull_aligned,15.9102,simulated,19.925869999999996,19.925869999999996,2.0,23.102053677999994,17.809742605999997,18.81499992476569,21.0,expire,-0.05575014166178471
2231,sh688489,2025-08-22,high_trap,10~15%,0.817,bull_aligned,23.5672,high_trap_skip,,,,,,,,,
2232,sz300870,2025-08-22,high_trap,>20%,0.8847,bull_aligned,80.7247,high_trap_skip,,,,,,,,,
2233,bj920839,2025-08-25,main_wave,10~15%,0.6683,bull_aligned,26.0791,simulated,40.41984,40.41984,1.0,45.71483904,35.816020224,45.71483904,16.0,tp,0.131
2234,bj920476,2025-08-25,main_wave,15~20%,0.5268,bull_aligned,15.7163,observe_expire,26.93241,,,,,,,observe_expire,
2235,bj920978,2025-08-25,high_trap,5~10%,0.9624,bull_aligned,20.8568,high_trap_skip,,,,,,,,,
2236,bj920223,2025-08-25,high_zone,0~3%,0.7043,bull_aligned,9.8115,observe_expire,12.587499999999999,,,,,,,observe_expire,
2237,sz300192,2025-08-25,high_trap,>20%,1.0,bull_aligned,14.1311,high_trap_skip,,,,,,,,,
2238,sh688577,2025-08-25,high_trap,5~10%,0.9723,bull_aligned,32.434,high_trap_skip,,,,,,,,,
2239,sh600246,2025-08-25,high_trap,10~15%,0.9549,bull_aligned,6.415,high_trap_skip,,,,,,,,,
2240,sz000617,2025-08-25,high_trap,15~20%,1.0,bull_aligned,7.308,high_trap_skip,,,,,,,,,
2241,bj920699,2025-08-25,high_zone,5~10%,0.7216,bull_aligned,40.2343,simulated,58.425,58.425,0.0,70.01651999999999,52.559129999999996,70.01651999999999,18.0,tp,0.1984
2242,sz002190,2025-08-25,high_trap,>20%,1.0,bull_aligned,30.8347,high_trap_skip,,,,,,,,,
2243,bj920274,2025-08-25,high_trap,5~10%,0.8603,bull_aligned,15.0989,high_trap_skip,,,,,,,,,
2244,bj920914,2025-08-25,high_zone,5~10%,0.7442,bull_aligned,23.6073,simulated,33.536899999999996,33.536899999999996,2.0,40.19062095999999,30.169795239999996,40.19062095999999,8.0,tp,0.1984
2245,bj920263,2025-08-25,main_wave,>20%,0.5201,neutral,13.5776,observe_expire,14.103,,,,,,,observe_expire,
2246,bj920942,2025-08-25,main_wave,10~15%,0.488,neutral,34.3516,observe_expire,41.96112,,,,,,,observe_expire,
2247,sz300503,2025-08-25,high_trap,15~20%,0.8029,bull_aligned,21.7075,high_trap_skip,,,,,,,,,
2248,sh605303,2025-08-25,high_trap,>20%,1.0,bull_aligned,11.2481,high_trap_skip,,,,,,,,,
2249,sh600410,2025-08-25,high_trap,>20%,0.9022,bull_aligned,10.4533,high_trap_skip,,,,,,,,,
2250,bj920981,2025-08-25,high_zone,10~15%,0.7055,bull_aligned,31.5733,simulated,44.070499999999996,44.070499999999996,0.0,48.830114,39.56208784999999,39.56208784999999,2.0,sl,-0.1023
2251,sz300066,2025-08-25,high_trap,>20%,1.0,bull_aligned,4.9349,high_trap_skip,,,,,,,,,
2252,bj920223,2025-08-26,high_zone,0~3%,0.7043,bull_aligned,9.8115,observe_expire,12.587499999999999,,,,,,,observe_expire,
2253,bj920839,2025-08-26,main_wave,5~10%,0.6683,bull_aligned,26.0791,simulated,41.975472,41.975472,0.0,49.3379697888,37.110514795200004,42.22999954223633,21.0,expire,0.006063720789996729
2254,sh603377,2025-08-26,high_trap,15~20%,1.0,bull_aligned,2.5055,high_trap_skip,,,,,,,,,
2255,bj920438,2025-08-26,main_wave,10~15%,0.6858,bull_aligned,18.2488,observe_expire,41.04,,,,,,,observe_expire,
2256,sh600246,2025-08-26,high_trap,10~15%,0.9549,bull_aligned,6.415,high_trap_skip,,,,,,,,,
2257,sh688082,2025-08-26,high_trap,15~20%,1.0,neutral,109.0068,high_trap_skip,,,,,,,,,
2258,sh603389,2025-08-26,high_trap,>20%,0.8894,bull_aligned,18.426,high_trap_skip,,,,,,,,,
2259,sh601869,2025-08-26,high_trap,0~3%,0.911,bull_aligned,39.5429,high_trap_skip,,,,,,,,,
2260,bj920509,2025-08-26,high_trap,5~10%,0.8147,bull_aligned,21.9964,high_trap_skip,,,,,,,,,
2261,sh600410,2025-08-26,high_trap,>20%,0.9022,bull_aligned,10.4533,high_trap_skip,,,,,,,,,
2262,sz300642,2025-08-26,high_trap,>20%,0.9407,bull_aligned,13.9747,high_trap_skip,,,,,,,,,
2263,sz002298,2025-08-26,high_zone,>20%,0.7149,bull_aligned,6.4666,simulated,10.336,10.336,4.0,11.9835584,9.238316800000002,11.9835584,20.0,tp,0.1594
2264,sz300322,2025-08-26,high_zone,15~20%,0.7598,bull_aligned,16.5361,simulated,24.529,24.529,4.0,28.438922599999998,21.9240202,24.25,21.0,expire,-0.011374291654775992
2265,sz000029,2025-08-26,high_trap,10~15%,0.9735,bull_aligned,17.8424,high_trap_skip,,,,,,,,,
2266,sz300096,2025-08-26,main_wave,5~10%,0.5089,neutral,3.6522,observe_expire,3.807342,,,,,,,observe_expire,
2267,sz300472,2025-08-26,main_wave,10~15%,0.5625,bull_aligned,3.9812,observe_expire,5.298719999999999,,,,,,,observe_expire,
2268,sh601606,2025-08-26,high_trap,>20%,0.8294,bull_aligned,33.0353,high_trap_skip,,,,,,,,,
2269,sz300225,2025-08-26,main_wave,5~10%,0.4455,neutral,3.3823,observe_expire,4.877565000000001,,,,,,,observe_expire,
2270,sz002364,2025-08-26,high_trap,10~15%,0.8072,bull_aligned,15.1014,high_trap_skip,,,,,,,,,
2271,bj920839,2025-08-27,main_wave,5~10%,0.6753,bull_aligned,25.9815,simulated,42.20277600000001,42.20277600000001,0.0,49.605142910400005,37.311474261600004,41.0099983215332,21.0,expire,-0.028263014699952516
2272,bj920978,2025-08-27,high_trap,5~10%,0.9323,bull_aligned,20.8082,high_trap_skip,,,,,,,,,
2273,sh601869,2025-08-27,high_trap,0~3%,1.0,bull_aligned,40.1691,high_trap_skip,,,,,,,,,
2274,bj920699,2025-08-27,main_wave,3~5%,0.6948,bull_aligned,40.1615,simulated,58.684999999999995,58.684999999999995,0.0,72.16494449999999,51.666273999999994,72.16494449999999,16.0,tp,0.2297
2275,sh603377,2025-08-27,high_trap,10~15%,1.0,bull_aligned,2.5281,high_trap_skip,,,,,,,,,
2276,sh688577,2025-08-27,high_trap,15~20%,0.9975,bull_aligned,32.8128,high_trap_skip,,,,,,,,,
2277,sz002851,2025-08-27,high_trap,15~20%,0.8656,bull_aligned,52.7994,high_trap_skip,,,,,,,,,
2278,sh603859,2025-08-27,high_trap,>20%,0.8676,bull_aligned,33.3507,high_trap_skip,,,,,,,,,
2279,sh600749,2025-08-27,main_wave,>20%,0.6438,neutral,17.8428,simulated,22.032,22.032,8.0,25.9294608,19.4344272,19.4344272,19.0,sl,-0.1179
2280,sz300225,2025-08-27,main_wave,5~10%,0.4496,neutral,3.4075,observe_expire,4.896507000000001,,,,,,,observe_expire,
2281,sz301396,2025-08-27,high_trap,15~20%,0.8498,bull_aligned,35.1564,high_trap_skip,,,,,,,,,
2282,sz002364,2025-08-27,high_trap,>20%,0.8898,bull_aligned,15.3369,high_trap_skip,,,,,,,,,
2283,sz002217,2025-08-27,high_trap,15~20%,1.0,bull_aligned,2.2339,high_trap_skip,,,,,,,,,
2284,sh603757,2025-08-27,high_trap,15~20%,0.8657,bull_aligned,26.055,high_trap_skip,,,,,,,,,
2285,sh600246,2025-08-27,high_trap,10~15%,1.0,bull_aligned,6.6076,high_trap_skip,,,,,,,,,
2286,bj920807,2025-08-27,high_trap,>20%,0.8652,bull_aligned,14.429,high_trap_skip,,,,,,,,,
2287,sz300486,2025-08-27,high_trap,10~15%,0.9317,bull_aligned,9.5273,high_trap_skip,,,,,,,,,
2288,sz300308,2025-08-27,high_trap,0~3%,1.0,bull_aligned,177.7786,high_trap_skip,,,,,,,,,
2289,bj920978,2025-08-28,high_trap,10~15%,0.8328,bull_aligned,20.8423,high_trap_skip,,,,,,,,,
2290,sh688110,2025-08-28,high_trap,>20%,0.8889,bull_aligned,49.1097,high_trap_skip,,,,,,,,,
