signal_idx,stock_code,t0_date,zone_tag,dd_tier,position_ratio,trend_tag,golden_trend_t0,support_score,ma_zone,_ind_config,status,target_entry_price,actual_entry_price,entry_day_idx,tp_price,sl_price,exit_price,exit_day_idx,exit_reason,pnl,gt_t0,gt_channel_width,gt_n,gt_k,gt_offset,tp_mult,sl_buffer,gt_at_entry,ema_h_at_entry,channel_at_entry,gap_at_entry,fwd_low,fwd_low_day,fwd_high,fwd_high_day,hold_low,hold_low_day,hold_high,hold_high_day,entry_type
865,sz002915,2025-04-30,high_trap,15~20%,0.9086,neutral,10.9385,6.0,transition,"('none', False)",order_timeout,10.9385,,,,,,,order_timeout,,10.9385,2.4707,21.0,1.918,0.95,2.0,0.03,,,,,18.2,18.0,24.56,9.0,,,,,none
885,sz002915,2025-05-06,high_trap,10~15%,1.0,bull_aligned,11.0337,6.0,transition,"('none', False)",order_timeout,11.0337,,,,,,,order_timeout,,11.0337,2.6428,22.0,1.928,0.95,2.0,0.03,,,,,18.2,17.0,24.56,8.0,,,,,none
904,sz002915,2025-05-07,high_trap,10~15%,1.0,bull_aligned,11.0337,6.0,transition,"('none', False)",order_timeout,11.0337,,,,,,,order_timeout,,11.0337,2.6428,22.0,1.928,0.95,2.0,0.03,,,,,18.2,16.0,24.56,7.0,,,,,none
820,sz002194,2025-04-25,main_wave,15~20%,0.5516,neutral,9.9257,4.0,transition,"('none', False)",simulated,9.9257,12.7166,4.0,13.9883,11.445,13.9883,6.0,tp,0.100002,9.9257,2.1518,20.0,1.874,0.95,2.0,0.03,,,,,11.8733,2.0,16.38,21.0,12.6098,6.0,14.4012,6.0,60m
826,sz002200,2025-04-28,high_trap,0~3%,1.0,bull_aligned,5.193,5.0,transition,"('none', False)",order_timeout,5.193,,,,,,,order_timeout,,5.193,0.5308,20.0,1.389,0.98,2.0,0.03,,,,,7.43,0.0,9.21,5.0,,,,,none
902,sz002200,2025-05-07,high_trap,10~15%,1.0,bull_aligned,5.3485,6.0,transition,"('none', False)",simulated,5.3485,8.3107,8.0,9.1417,7.4796,7.85,21.0,expire,-0.055431,5.3485,0.502,19.0,1.35,0.98,2.0,0.03,,,,,7.72,21.0,9.21,1.0,7.72,21.0,8.79,10.0,60m
950,sz002200,2025-05-09,high_trap,10~15%,1.0,bull_aligned,5.5497,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
830,sz300553,2025-04-28,high_trap,5~10%,0.8051,bull_aligned,24.8078,5.0,transition,"('none', False)",order_timeout,24.8078,,,,,,,order_timeout,,24.8078,9.1477,20.0,2.0,0.95,2.0,0.03,,,,,35.9869,20.0,43.0429,3.0,,,,,none
832,bj920926,2025-04-28,main_wave,>20%,0.3165,neutral,12.4164,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
2359,bj920926,2025-09-03,main_wave,>20%,0.601,bull_aligned,15.3842,4.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
2377,bj920926,2025-09-04,main_wave,>20%,0.6402,bull_aligned,15.376,5.0,transition,"('none', False)",simulated,15.376,21.0917,7.0,24.8882,18.9825,18.9825,15.0,sl,-0.100002,15.376,1.9303,20.0,1.357,0.95,2.0,0.03,,,,,17.9173,20.0,25.7782,0.0,18.4858,15.0,21.5341,12.0,60m
2394,bj920926,2025-09-05,high_trap,>20%,1.0,bull_aligned,15.2906,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2412,bj920926,2025-09-08,main_wave,15~20%,0.6698,bull_aligned,15.0095,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2498,bj920926,2025-09-15,main_wave,15~20%,0.5179,bull_aligned,15.0533,6.0,transition,"('none', False)",order_timeout,15.0533,,,,,,,order_timeout,,15.0533,3.7764,19.0,1.649,0.95,2.0,0.03,,,,,17.9173,13.0,21.5341,5.0,,,,,none
2609,bj920926,2025-09-23,main_wave,10~15%,0.4532,neutral,15.5562,6.0,transition,"('none', False)",order_timeout,15.5562,,,,,,,order_timeout,,15.5562,4.1888,18.0,1.691,0.95,2.0,0.03,,,,,17.9173,7.0,21.1028,20.0,,,,,none
835,sz003032,2025-04-28,abyss_bottom,0~3%,0.0,bear_aligned,5.9969,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
837,sz301212,2025-04-28,main_wave,5~10%,0.4314,neutral,18.0924,5.0,transition,"('none', False)",order_timeout,18.0924,,,,,,,order_timeout,,18.0924,5.3164,22.0,1.972,0.95,2.0,0.03,,,,,25.2432,1.0,32.8609,7.0,,,,,none
838,sz002640,2025-04-28,bottom_start,5~10%,0.2928,neutral,2.9814,3.0,bottom,,ma_zone_skip_bottom,,,,,,,,ma_zone_skip_bottom,,,,,,,,,,,,,,,,,,,,,
1689,sz002640,2025-07-10,high_zone,10~15%,0.7647,neutral,3.9083,6.0,transition,"('none', False)",order_timeout,3.9083,,,,,,,order_timeout,,3.9083,1.0176,19.0,2.0,0.95,1.5,0.03,,,,,5.15,16.0,6.42,0.0,,,,,none
839,sz301076,2025-04-28,main_wave,0~3%,0.6021,neutral,12.2771,5.0,transition,"('none', False)",order_timeout,12.2771,,,,,,,order_timeout,,12.2771,3.2954,15.0,2.0,0.95,2.0,0.03,,,,,20.5468,0.0,27.0275,16.0,,,,,none
845,sz301076,2025-04-29,main_wave,15~20%,0.6021,neutral,12.2771,5.0,transition,"('none', False)",order_timeout,12.2771,,,,,,,order_timeout,,12.2771,3.2954,15.0,2.0,0.95,2.0,0.03,,,,,20.5057,21.0,27.0275,15.0,,,,,none
2031,sz301076,2025-08-07,high_trap,5~10%,1.0,bull_aligned,18.2996,6.0,transition,"('none', False)",order_timeout,18.2996,,,,,,,order_timeout,,18.2996,4.2507,20.0,2.0,0.95,2.0,0.03,,,,,33.0155,0.0,48.6346,6.0,,,,,none
2096,sz301076,2025-08-12,high_trap,0~3%,0.8141,bull_aligned,18.7722,6.0,transition,"('none', False)",order_timeout,18.7722,,,,,,,order_timeout,,18.7722,4.9791,18.0,2.0,0.95,2.0,0.03,,,,,35.0914,0.0,50.2126,19.0,,,,,none
840,bj920247,2025-04-28,main_wave,0~3%,0.3033,neutral,11.4484,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
906,bj920247,2025-05-07,main_wave,>20%,0.4555,neutral,11.2921,4.0,transition,"('none', False)",simulated,11.2921,17.9261,6.0,21.1528,16.1335,21.1528,6.0,tp,0.180003,11.2921,4.0604,19.0,2.0,0.95,2.0,0.03,,,,,16.0815,12.0,22.1144,6.0,17.2868,6.0,22.1144,6.0,60m
926,bj920247,2025-05-08,main_wave,>20%,0.4987,neutral,11.3227,4.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
940,bj920247,2025-05-09,main_wave,>20%,0.5782,neutral,11.3605,4.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
995,bj920247,2025-05-14,main_wave,>20%,0.6451,bull_aligned,11.3895,6.0,transition,"('none', False)",simulated,11.3895,16.6694,11.0,19.6698,15.0024,16.5911,21.0,expire,-0.004692,11.3895,4.3103,22.0,2.0,0.95,2.0,0.03,,,,,16.0815,7.0,22.1144,1.0,16.1683,17.0,17.5778,15.0,60m
1025,bj920247,2025-05-16,main_wave,>20%,0.6533,bull_aligned,11.4596,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2025,bj920247,2025-08-07,high_zone,5~10%,0.7921,bull_aligned,14.5283,6.0,transition,"('none', False)",order_timeout,14.5283,,,,,,,order_timeout,,14.5283,2.9601,18.0,1.993,0.95,1.5,0.03,,,,,22.0552,1.0,34.2436,6.0,,,,,none
2045,bj920247,2025-08-08,high_trap,0~3%,1.0,bull_aligned,14.3713,6.0,transition,"('none', False)",order_timeout,14.3713,,,,,,,order_timeout,,14.3713,3.1894,20.0,2.0,0.95,2.0,0.03,,,,,22.0552,0.0,34.2436,5.0,,,,,none
2065,bj920247,2025-08-11,main_wave,5~10%,0.6469,bull_aligned,14.2629,6.0,transition,"('none', False)",order_timeout,14.2629,,,,,,,order_timeout,,14.2629,3.7972,19.0,2.0,0.95,2.0,0.03,,,,,24.0783,15.0,34.2436,4.0,,,,,none
2082,bj920247,2025-08-12,main_wave,3~5%,0.6469,bull_aligned,14.2629,6.0,transition,"('none', False)",order_timeout,14.2629,,,,,,,order_timeout,,14.2629,3.7972,19.0,2.0,0.95,2.0,0.03,,,,,24.0783,14.0,34.2436,3.0,,,,,none
2099,bj920247,2025-08-13,high_trap,5~10%,0.9115,bull_aligned,14.1728,6.0,transition,"('none', False)",order_timeout,14.1728,,,,,,,order_timeout,,14.1728,4.1939,19.0,2.0,0.95,2.0,0.03,,,,,24.0783,13.0,34.2436,2.0,,,,,none
2117,bj920247,2025-08-14,high_trap,10~15%,0.8204,bull_aligned,14.1665,6.0,transition,"('none', False)",simulated,14.1665,26.2175,11.0,30.9366,23.5957,30.9366,16.0,tp,0.179999,14.1665,4.5348,19.0,2.0,0.95,2.0,0.03,,,,,24.0783,12.0,34.2436,1.0,24.0783,12.0,32.3366,16.0,60m
2134,bj920247,2025-08-15,high_trap,15~20%,0.8611,bull_aligned,14.1546,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2148,bj920247,2025-08-18,high_trap,>20%,0.8489,bull_aligned,14.2406,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
2312,bj920247,2025-08-29,main_wave,5~10%,0.6573,bull_aligned,16.0649,6.0,transition,"('none', False)",simulated,16.0649,26.3974,5.0,31.1489,23.7577,31.1489,5.0,tp,0.179999,16.0649,8.4961,17.0,2.0,0.95,2.0,0.03,,,,,24.0783,1.0,32.3366,5.0,25.7034,5.0,32.3366,5.0,60m
2356,bj920247,2025-09-02,main_wave,10~15%,0.6949,bull_aligned,16.666,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
844,sz300472,2025-04-29,abyss_bottom,10~15%,0.02,bear_aligned,4.3291,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
880,sz300472,2025-05-06,abyss_bottom,10~15%,0.0015,bear_aligned,4.1509,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
898,sz300472,2025-05-07,abyss_bottom,5~10%,0.0015,bear_aligned,4.1509,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
917,sz300472,2025-05-08,abyss_bottom,10~15%,0.0779,bear_aligned,4.021,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
938,sz300472,2025-05-09,abyss_bottom,10~15%,0.0601,bear_aligned,3.8961,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1053,sz300472,2025-05-19,abyss_bottom,5~10%,0.041,bear_aligned,3.0886,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1133,sz300472,2025-05-26,abyss_bottom,15~20%,0.0792,bear_aligned,2.8824,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1158,sz300472,2025-05-28,abyss_bottom,>20%,0.0997,bear_aligned,2.8436,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1606,sz300472,2025-07-03,abyss_bottom,3~5%,0.1627,neutral,2.6535,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1622,sz300472,2025-07-04,bottom_start,10~15%,0.2707,neutral,2.687,2.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
2131,sz300472,2025-08-14,main_wave,10~15%,0.5412,bull_aligned,3.5861,4.0,transition,"('none', False)",order_timeout,3.5861,,,,,,,order_timeout,,3.5861,1.2895,15.0,2.0,0.95,2.0,0.03,,,,,5.67,14.0,7.5,19.0,,,,,none
2267,sz300472,2025-08-26,main_wave,10~15%,0.5625,bull_aligned,3.9812,5.0,transition,"('none', False)",order_timeout,3.9812,,,,,,,order_timeout,,3.9812,1.5298,15.0,2.0,0.95,2.0,0.03,,,,,5.36,19.0,7.5,11.0,,,,,none
850,sh601956,2025-04-29,high_trap,5~10%,1.0,neutral,4.5413,6.0,transition,"('none', False)",order_timeout,4.5413,,,,,,,order_timeout,,4.5413,0.6798,22.0,1.469,0.95,2.0,0.03,,,,,6.1296,8.0,7.795,17.0,,,,,none
860,sz300879,2025-04-29,high_trap,3~5%,0.8207,neutral,14.0381,6.0,transition,"('none', False)",order_timeout,14.0381,,,,,,,order_timeout,,14.0381,3.5676,22.0,2.0,0.95,2.0,0.03,,,,,23.4893,0.0,58.9731,12.0,,,,,none
911,sz300879,2025-05-07,high_trap,5~10%,0.9559,bull_aligned,13.9969,6.0,transition,"('none', False)",order_timeout,13.9969,,,,,,,order_timeout,,13.9969,3.879,22.0,2.0,0.95,2.0,0.03,,,,,36.3234,2.0,58.9731,9.0,,,,,none
933,sz300879,2025-05-08,high_trap,0~3%,1.0,bull_aligned,13.9855,6.0,transition,"('none', False)",order_timeout,13.9855,,,,,,,order_timeout,,13.9855,4.1405,22.0,2.0,0.95,2.0,0.03,,,,,36.3234,1.0,58.9731,8.0,,,,,none
861,sz300366,2025-04-29,abyss_bottom,0~3%,0.0777,bear_aligned,6.0032,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
876,sz301119,2025-04-30,high_zone,0~3%,0.7635,neutral,24.2954,6.0,transition,"('none', False)",order_timeout,24.2954,,,,,,,order_timeout,,24.2954,7.1665,22.0,2.0,0.95,1.5,0.03,,,,,40.1913,0.0,53.1131,4.0,,,,,none
888,sz301119,2025-05-06,high_trap,3~5%,0.9682,bull_aligned,24.5163,6.0,transition,"('none', False)",order_timeout,24.5163,,,,,,,order_timeout,,24.5163,7.2,23.0,2.0,0.95,2.0,0.03,,,,,40.0448,21.0,53.1131,3.0,,,,,none
910,sz301119,2025-05-07,high_trap,10~15%,0.9682,bull_aligned,24.5163,6.0,transition,"('none', False)",order_timeout,24.5163,,,,,,,order_timeout,,24.5163,7.2,23.0,2.0,0.95,2.0,0.03,,,,,40.0448,20.0,53.1131,2.0,,,,,none
930,sz301119,2025-05-08,high_trap,15~20%,0.9608,bull_aligned,24.6658,6.0,transition,"('none', False)",order_timeout,24.6658,,,,,,,order_timeout,,24.6658,7.2348,23.0,2.0,0.95,2.0,0.03,,,,,39.2928,21.0,53.1131,1.0,,,,,none
894,sz002306,2025-05-06,abyss_bottom,0~3%,0.028,bear_aligned,1.8654,0.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
900,sz002076,2025-05-07,abyss_bottom,0~3%,0.0,bear_aligned,2.5274,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
966,sz002076,2025-05-12,abyss_bottom,5~10%,0.0654,bear_aligned,2.2106,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1004,sz002076,2025-05-14,abyss_bottom,5~10%,0.0935,bear_aligned,2.148,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
1233,sz002076,2025-06-04,abyss_bottom,5~10%,0.1121,neutral,1.7153,1.0,bottom,,low_support_skip,,,,,,,,low_support_skip,,,,,,,,,,,,,,,,,,,,,
905,sh688280,2025-05-07,high_trap,>20%,1.0,neutral,4.1525,4.0,transition,"('none', False)",order_timeout,4.1525,,,,,,,order_timeout,,4.1525,1.0839,21.0,2.0,0.95,2.0,0.03,,,,,7.14,20.0,9.88,0.0,,,,,none
908,sz300652,2025-05-07,high_trap,>20%,0.9514,bull_aligned,26.6349,6.0,transition,"('none', False)",simulated,26.6349,63.722,10.0,71.3687,57.3498,62.999,21.0,expire,-0.011346,26.6349,10.5602,21.0,2.0,0.95,2.0,0.03,,,,,56.322,1.0,69.9103,11.0,58.9799,16.0,69.9103,11.0,60m
909,sz002868,2025-05-07,main_wave,5~10%,0.5193,neutral,12.6993,4.0,transition,"('none', False)",order_timeout,12.6993,,,,,,,order_timeout,,12.6993,2.9376,17.0,1.916,0.95,2.0,0.03,,,,,18.43,4.0,26.2,14.0,,,,,none
1059,sz002868,2025-05-20,high_trap,10~15%,0.9414,bull_aligned,13.6392,6.0,transition,"('none', False)",order_timeout,13.6392,,,,,,,order_timeout,,13.6392,3.0192,21.0,1.94,0.95,2.0,0.03,,,,,21.89,21.0,26.2,5.0,,,,,none
1080,sz002868,2025-05-21,high_trap,15~20%,1.0,bull_aligned,13.8759,6.0,transition,"('none', False)",order_timeout,13.8759,,,,,,,order_timeout,,13.8759,3.0145,20.0,1.925,0.95,2.0,0.03,,,,,21.22,21.0,26.2,4.0,,,,,none
1092,sz002868,2025-05-22,high_trap,10~15%,1.0,bull_aligned,14.1936,6.0,transition,"('none', False)",order_timeout,14.1936,,,,,,,order_timeout,,14.1936,2.9937,19.0,1.912,0.95,2.0,0.03,,,,,21.22,20.0,26.2,3.0,,,,,none
1148,sz002868,2025-05-27,high_trap,15~20%,0.851,bull_aligned,15.0984,6.0,transition,"('none', False)",order_timeout,15.0984,,,,,,,order_timeout,,15.0984,3.1179,18.0,1.922,0.95,2.0,0.03,,,,,21.22,17.0,26.2,0.0,,,,,none
3194,sz002868,2025-11-19,high_trap,>20%,1.0,bull_aligned,26.6884,6.0,transition,"('none', False)",order_timeout,26.6884,,,,,,,order_timeout,,26.6884,3.6443,16.0,1.535,0.95,2.0,0.03,,,,,32.53,17.0,48.72,0.0,,,,,none
3277,sz002868,2025-11-26,main_wave,>20%,0.6753,bull_aligned,30.0465,6.0,transition,"('none', False)",order_timeout,30.0465,,,,,,,order_timeout,,30.0465,4.1761,15.0,1.548,0.95,2.0,0.03,,,,,32.53,12.0,46.06,0.0,,,,,none
3298,sz002868,2025-11-27,high_zone,>20%,0.7476,bull_aligned,30.6731,6.0,transition,"('none', False)",order_timeout,30.6731,,,,,,,order_timeout,,30.6731,4.1966,15.0,1.535,0.95,1.5,0.03,,,,,32.53,11.0,42.5,0.0,,,,,none
912,sz300047,2025-05-07,main_wave,15~20%,0.4372,neutral,10.6153,4.0,transition,"('none', False)",order_timeout,10.6153,,,,,,,order_timeout,,10.6153,2.5352,17.0,2.0,0.95,2.0,0.03,,,,,14.37,14.0,17.6,0.0,,,,,none
913,sh600592,2025-05-07,high_trap,15~20%,1.0,bull_aligned,13.5912,6.0,transition,"('none', False)",simulated,13.5912,27.7913,6.0,30.5704,25.0122,26.6467,7.0,form_break,-0.041188,13.5912,4.6493,20.0,2.0,0.95,2.0,0.03,,,,,22.7005,20.0,30.0049,6.0,26.0288,7.0,30.0049,6.0,60m
932,sh600592,2025-05-08,high_trap,>20%,1.0,bull_aligned,13.6847,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
951,sh600592,2025-05-09,high_trap,>20%,1.0,bull_aligned,13.8251,6.0,transition,,cooldown,,,,,,,,cooldown,,,,,,,,,,,,,,,,,,,,,
915,bj920641,2025-05-07,bottom_start,5~10%,0.2642,neutral,11.5285,4.0,transition,"('none', False)",order_timeout,11.5285,,,,,,,order_timeout,,11.5285,3.8348,20.0,2.0,0.95,2.5,0.03,,,,,15.9357,11.0,18.7309,0.0,,,,,none
922,bj920641,2025-05-08,main_wave,5~10%,0.3023,neutral,11.5305,4.0,transition,"('none', False)",order_timeout,11.5305,,,,,,,order_timeout,,11.5305,3.7861,20.0,2.0,0.95,2.0,0.03,,,,,15.9357,10.0,18.7011,2.0,,,,,none
1666,bj920641,2025-07-08,high_zone,5~10%,0.7199,neutral,14.6467,5.0,transition,"('none', False)",order_timeout,14.6467,,,,,,,order_timeout,,14.6467,3.5488,16.0,2.0,0.95,1.5,0.03,,,,,17.2,16.0,19.6,13.0,,,,,none
2970,bj920641,2025-10-30,main_wave,10~15%,0.4078,neutral,16.4053,4.0,transition,"('none', False)",order_timeout,16.4053,,,,,,,order_timeout,,16.4053,5.0537,20.0,2.0,0.95,2.0,0.03,,,,,18.17,20.0,22.66,3.0,,,,,none
924,sh688159,2025-05-08,high_trap,3~5%,0.8905,neutral,29.9461,6.0,transition,"('none', False)",order_timeout,29.9461,,,,,,,order_timeout,,29.9461,8.901,20.0,2.0,0.95,2.0,0.03,,,,,53.403,1.0,73.3667,20.0,,,,,none
929,sz000691,2025-05-08,main_wave,0~3%,0.4797,neutral,2.3065,3.0,transition,"('none', False)",order_timeout,2.3065,,,,,,,order_timeout,,2.3065,0.6498,20.0,2.0,0.95,2.0,0.03,,,,,4.0,3.0,5.48,11.0,,,,,none
952,sz000691,2025-05-09,main_wave,5~10%,0.5461,neutral,2.3378,3.0,transition,"('none', False)",order_timeout,2.3378,,,,,,,order_timeout,,2.3378,0.643,22.0,2.0,0.95,2.0,0.03,,,,,4.0,2.0,5.48,10.0,,,,,none
959,sz000691,2025-05-12,main_wave,10~15%,0.679,bull_aligned,2.3793,4.0,transition,"('none', False)",order_timeout,2.3793,,,,,,,order_timeout,,2.3793,0.6371,23.0,2.0,0.95,2.0,0.03,,,,,4.0,1.0,5.48,9.0,,,,,none
2005,sz000691,2025-08-05,high_trap,5~10%,1.0,bull_aligned,4.1773,6.0,transition,"('none', False)",simulated,4.1773,6.839,9.0,7.5229,6.1551,7.5229,10.0,tp,0.1,4.1773,0.9722,19.0,2.0,0.95,2.0,0.03,,,,,6.14,21.0,8.03,11.0,6.8,9.0,7.67,10.0,60m
2507,sz000691,2025-09-15,high_trap,0~3%,0.8986,neutral,5.7192,6.0,transition,"('none', False)",order_timeout,5.7192,,,,,,,order_timeout,,5.7192,1.1862,16.0,1.914,0.95,2.0,0.03,,,,,8.2,0.0,13.03,11.0,,,,,none
2532,sz000691,2025-09-17,high_trap,3~5%,0.9622,neutral,5.7802,6.0,transition,"('none', False)",order_timeout,5.7802,,,,,,,order_timeout,,5.7802,1.1353,16.0,1.885,0.95,2.0,0.03,,,,,8.59,1.0,13.03,9.0,,,,,none
2548,sz000691,2025-09-18,high_trap,5~10%,1.0,bull_aligned,5.8551,6.0,transition,"('none', False)",order_timeout,5.8551,,,,,,,order_timeout,,5.8551,1.086,16.0,1.861,0.95,2.0,0.03,,,,,8.59,0.0,13.03,8.0,,,,,none
2567,sz000691,2025-09-19,high_trap,0~3%,1.0,bull_aligned,5.9492,6.0,transition,"('none', False)",order_timeout,5.9492,,,,,,,order_timeout,,5.9492,1.0349,16.0,1.824,0.95,2.0,0.03,,,,,9.26,0.0,13.03,7.0,,,,,none
2611,sz000691,2025-09-24,high_trap,3~5%,0.9684,bull_aligned,6.2456,6.0,transition,"('none', False)",order_timeout,6.2456,,,,,,,order_timeout,,6.2456,0.976,16.0,1.817,0.95,2.0,0.03,,,,,10.36,12.0,13.03,4.0,,,,,none
2629,sz000691,2025-09-25,high_trap,5~10%,1.0,bull_aligned,6.3728,6.0,transition,"('none', False)",order_timeout,6.3728,,,,,,,order_timeout,,6.3728,0.9562,16.0,1.797,0.95,2.0,0.03,,,,,10.36,11.0,13.03,3.0,,,,,none
2647,sz000691,2025-09-26,high_trap,10~15%,1.0,bull_aligned,6.5093,6.0,transition,"('none', False)",order_timeout,6.5093,,,,,,,order_timeout,,6.5093,0.943,16.0,1.79,0.95,2.0,0.03,,,,,10.36,10.0,13.03,2.0,,,,,none
2666,sz000691,2025-09-29,high_trap,15~20%,1.0,bull_aligned,6.8005,6.0,transition,"('none', False)",order_timeout,6.8005,,,,,,,order_timeout,,6.8005,0.9539,16.0,1.782,0.95,2.0,0.03,,,,,10.36,9.0,13.03,1.0,,,,,none
2685,sz000691,2025-09-30,high_trap,15~20%,1.0,bull_aligned,6.8005,6.0,transition,"('none', False)",order_timeout,6.8005,,,,,,,order_timeout,,6.8005,0.9539,16.0,1.782,0.95,2.0,0.03,,,,,10.36,8.0,13.03,0.0,,,,,none
2768,sz000691,2025-10-14,high_trap,10~15%,0.897,bull_aligned,7.4807,6.0,transition,"('none', False)",order_timeout,7.4807,,,,,,,order_timeout,,7.4807,1.1237,16.0,1.814,0.95,2.0,0.03,,,,,10.28,21.0,12.92,14.0,,,,,none
3376,sz000691,2025-12-03,high_zone,>20%,0.7096,neutral,8.7744,4.0,transition,"('none', False)",simulated,8.7744,8.8787,10.0,9.7665,7.9908,7.4,19.0,sl,-0.166541,8.7744,1.7694,22.0,1.685,0.95,1.5,0.03,,,,,7.4,19.0,11.22,0.0,7.4,19.0,9.67,17.0,60m
937,sz002259,2025-05-09,high_trap,10~15%,1.0,bull_aligned,2.2146,6.0,transition,"('none', False)",order_timeout,2.2146,,,,,,,order_timeout,,2.2146,0.3823,19.0,1.509,0.95,2.0,0.03,,,,,3.46,5.0,4.75,11.0,,,,,none
1118,sz002259,2025-05-23,high_zone,10~15%,0.7627,bull_aligned,2.6637,6.0,transition,"('none', False)",order_timeout,2.6637,,,,,,,order_timeout,,2.6637,0.5193,16.0,1.616,0.95,1.5,0.03,,,,,3.88,18.0,4.75,2.0,,,,,none
1152,sz002259,2025-05-27,high_trap,10~15%,0.8923,bull_aligned,2.7582,6.0,transition,"('none', False)",order_timeout,2.7582,,,,,,,order_timeout,,2.7582,0.6047,15.0,1.678,0.95,2.0,0.03,,,,,3.88,16.0,4.75,0.0,,,,,none
942,sh603610,2025-05-09,high_zone,>20%,0.7182,neutral,9.0803,4.0,transition,"('none', False)",order_timeout,9.0803,,,,,,,order_timeout,,9.0803,1.5839,17.0,1.7,0.95,1.5,0.03,,,,,11.5892,15.0,15.2529,1.0,,,,,none
943,sz002977,2025-05-09,high_trap,5~10%,0.9972,bull_aligned,23.2729,5.0,transition,"('none', False)",order_timeout,23.2729,,,,,,,order_timeout,,23.2729,4.0153,22.0,1.578,0.95,2.0,0.03,,,,,36.8521,10.0,48.7777,2.0,,,,,none
944,sh603657,2025-05-09,high_trap,15~20%,1.0,bull_aligned,13.0072,6.0,transition,"('none', False)",order_timeout,13.0072,,,,,,,order_timeout,,13.0072,3.3569,22.0,2.0,0.95,2.0,0.03,,,,,20.8519,10.0,32.16,21.0,,,,,none
1405,sh603657,2025-06-18,high_trap,10~15%,0.9341,bull_aligned,17.9948,6.0,transition,"('none', False)",order_timeout,17.9948,,,,,,,order_timeout,,17.9948,6.6758,15.0,2.0,0.95,2.0,0.03,,,,,29.88,18.0,37.54,4.0,,,,,none
947,bj920169,2025-05-09,main_wave,0~3%,0.5155,neutral,12.1365,5.0,transition,"('none', False)",order_timeout,12.1365,,,,,,,order_timeout,,12.1365,4.2879,23.0,2.0,0.95,2.0,0.03,,,,,24.9546,0.0,43.1696,1.0,,,,,none
973,bj920169,2025-05-13,high_trap,>20%,0.8466,bull_aligned,12.0218,6.0,transition,"('none', False)",order_timeout,12.0218,,,,,,,order_timeout,,12.0218,4.5849,23.0,2.0,0.95,2.0,0.03,,,,,28.4142,8.0,42.6412,0.0,,,,,none
990,bj920169,2025-05-14,high_trap,>20%,1.0,bull_aligned,11.9122,6.0,transition,"('none', False)",order_timeout,11.9122,,,,,,,order_timeout,,11.9122,4.9392,23.0,2.0,0.95,2.0,0.03,,,,,28.4142,7.0,43.15,21.0,,,,,none
